Census_yr,Block_ID,the_geom,CLUE_area,Estabs,Employment,Floor_sqm
2016,561,"MULTIPOLYGON (((144.92059024748974 -37.79233767613286, 144.9208491424153 -37.792624587214945, 144.92001149375426 -37.79314939819841, 144.91993938364197 -37.79314027536969, 144.91983024236765 -37.79368350470091, 144.91988929081157 -37.793690975746486, 144.9198533487267 -37.79386987066788, 144.91959910666137 -37.79401613677796, 144.9195417679632 -37.79397645364404, 144.91947931031592 -37.79394197804144, 144.9194124807428 -37.79391312237902, 144.9193420792103 -37.793890233315366, 144.91926894753072 -37.793873582551434, 144.91960265678256 -37.79221268841187, 144.92059024748974 -37.79233767613286)))",Kensington,1,0,13324
2016,542,"MULTIPOLYGON (((144.91968716423702 -37.7940990141148, 144.9199708831216 -37.79440956717652, 144.92000531202385 -37.79445022336619, 144.92003361534177 -37.7944937542377, 144.92005541637351 -37.79453958089775, 144.9200704266996 -37.79458709447034, 144.92007844373643 -37.7946356623617, 144.92007936402962 -37.79468464021005, 144.92007317402295 -37.7947333771295, 144.92005879004196 -37.794784473687294, 144.92003659421806 -37.79483377952139, 144.92000692558187 -37.794880543630484, 144.91997023442892 -37.79492405662903, 144.9199270764177 -37.79496365875391, 144.91987810780233 -37.79499874789127, 144.91982415434603 -37.79502446057451, 144.91976661596607 -37.79504469566494, 144.91970637126775 -37.795059143354585, 144.9196443406512 -37.79506758289025, 144.91958147258822 -37.79506988593601, 144.91951872546008 -37.795066016252626, 144.91945705948416 -37.79505603406069, 144.91939741640775 -37.79504009117603, 144.91934070813082 -37.79501843170964, 144.91928779983058 -37.794991386362284, 144.91923949987142 -37.79495936773991, 144.9191965474447 -37.794922865629005, 144.91942320869134 -37.79479246946233, 144.91944662287074 -37.79481406066698, 144.91947422588532 -37.79483227167656, 144.91950525170745 -37.794846597816324, 144.91953884152736 -37.79485664361708, 144.9195740651435 -37.794862129501574, 144.91960994898608 -37.79486290489619, 144.9196454965748 -37.794858947691395, 144.9196797259017 -37.79485036760569, 144.9197116877194 -37.7948374020026, 144.91974049752653 -37.79482040924623, 144.91976535847192 -37.79479986189622, 144.91978558120712 -37.79477632723217, 144.919800604621 -37.794750456805566, 144.91981001453138 -37.7947229678449, 144.91981354996622 -37.794694621738316, 144.91981111284974 -37.79466620257627, 144.91980277082774 -37.79463849737562, 144.9197887544927 -37.794612273501286, 144.91980884879803 -37.794603881665225, 144.91979089165508 -37.79458094234494, 144.91990579171153 -37.79451484053915, 144.91982455765734 -37.794425923476275, 144.91987511319456 -37.794396838057985, 144.91963201145109 -37.79413074338922, 144.91968716423702 -37.7940990141148)))",Kensington,1,0,1639
2016,559,"MULTIPOLYGON (((144.91799000021703 -37.79293201212309, 144.91717444853617 -37.793447089308714, 144.91706298828475 -37.79400174941276, 144.9169998651418 -37.79431586829957, 144.9169210930623 -37.79434170299525, 144.91585032737143 -37.7942061987967, 144.91585340741238 -37.79419087661073, 144.91498625207183 -37.79408113208127, 144.91505101069168 -37.794040842717195, 144.91812081544134 -37.79213088001344, 144.9185402374193 -37.791891036287566, 144.91917706144244 -37.791509768807316, 144.91944889548407 -37.7913410127786, 144.91977016662455 -37.79113984453108, 144.9198250535963 -37.791105767406606, 144.91960265678256 -37.79221268841187, 144.91920803143694 -37.792162717197364, 144.91799000021703 -37.79293201212309)))",Kensington,7,59,42351
2016,562,"MULTIPOLYGON (((144.92131576565373 -37.79151894313044, 144.92073198433397 -37.79188471061788, 144.92070583301532 -37.79203614608128, 144.92088934637985 -37.792220600132815, 144.9206836250334 -37.79234949367277, 144.92059024748974 -37.79233767613286, 144.91960265678256 -37.79221268841187, 144.9198250535963 -37.791105767406606, 144.9201088559728 -37.790929560333915, 144.92046799038198 -37.790688706086286, 144.9208559188626 -37.79107859616772, 144.92086931905004 -37.79107020040226, 144.9211683083261 -37.79137073062983, 144.92131576565373 -37.79151894313044)))",Kensington,3,3,19148
2016,570,"MULTIPOLYGON (((144.91498625207183 -37.79408113208127, 144.91431401564196 -37.79449935673942, 144.91285330727996 -37.79509147233936, 144.9123783430444 -37.79488953972298, 144.91170293113098 -37.79458662530337, 144.9110110030709 -37.7943423867232, 144.91026705904605 -37.79415919194506, 144.90952616982185 -37.793976252193076, 144.90874304771967 -37.79377315385263, 144.90804809808685 -37.793479445786026, 144.90742732046192 -37.79315794472014, 144.90681115400017 -37.79288988430555, 144.9062494506581 -37.79264219300593, 144.90567469744633 -37.792423371192314, 144.9048737297856 -37.79214227524372, 144.90431616539624 -37.79191516000194, 144.9038084721941 -37.79166721252608, 144.90339443444844 -37.79139921114468, 144.90311285007965 -37.7910944748808, 144.9029052392412 -37.79069114875889, 144.90277397467648 -37.790357425694936, 144.9027417802508 -37.79027557761851, 144.9026754806464 -37.78990951842212, 144.90267593288584 -37.78965173314023, 144.9030352044719 -37.78950047181754, 144.9031784021403 -37.789444699477265, 144.90331780058315 -37.78938316302221, 144.90345302957604 -37.789316023492496, 144.90358373430482 -37.78924345932613, 144.90370956868338 -37.78916566173398, 144.90383020097775 -37.789082836602084, 144.9039453104523 -37.78899520262934, 144.9040545953146 -37.78890299146874, 144.90415776595668 -37.78880644580449, 144.90425455057883 -37.788705821254304, 144.90448121111305 -37.788349820460844, 144.90457316757585 -37.78818001604235, 144.90465855952314 -37.78800806531341, 144.90473730523473 -37.787834129045564, 144.90480933431715 -37.78765836911211, 144.90487457864938 -37.7874809474259, 144.9049329767951 -37.78730203052355, 144.9050327301344 -37.78732125347164, 144.90503896219192 -37.787306527446496, 144.90504827219874 -37.78729286277986, 144.9050603853717 -37.7872806610114, 144.9050749464075 -37.7872702798933, 144.9050915288165 -37.78726202454483, 144.90510964312213 -37.78725613858647, 144.90512875759472 -37.787252793694925, 144.90514831187107 -37.78725208984533, 144.90516772971822 -37.78725404562547, 144.90631975519344 -37.78745089302215, 144.9063696827531 -37.78726391159444, 144.90641330971926 -37.787075940394736, 144.90645060624593 -37.78688711317447, 144.90648154589286 -37.786697563744745, 144.90650610560044 -37.786507426876874, 144.90652426911942 -37.78631683746228, 144.90654111014004 -37.786138140721974, 144.90656357441654 -37.78595983410404, 144.90659164740774 -37.78578202909166, 144.907259089628 -37.78585513981002, 144.90721233398565 -37.78618466410414, 144.90803099463858 -37.78624143913753, 144.90801771956865 -37.7863805055614, 144.9083203589641 -37.78667782084416, 144.90870043958878 -37.78639584048033, 144.90929863173625 -37.78544970653561, 144.9103143137956 -37.78433473697209, 144.91136161568136 -37.78378682205059, 144.91236795904612 -37.783565482930484, 144.91352800924304 -37.78352310508382, 144.91758840281497 -37.78360820562485, 144.9175990495813 -37.78361942963886, 144.91781957757163 -37.7838519120972, 144.91889644064344 -37.7849696801058, 144.92115660620917 -37.78729894871696, 144.92131156894573 -37.7874578004769, 144.92165288375017 -37.787807679506024, 144.92280158253962 -37.78904056594772, 144.9229000045259 -37.78913050056908, 144.9224205881119 -37.78942401399692, 144.92204802097422 -37.78965210838035, 144.921874322596 -37.789795275111, 144.92084630527154 -37.79043498533811, 144.92048084379644 -37.79068008623046, 144.9204690620654 -37.790687987850106, 144.92046799038198 -37.790688706086286, 144.9201088559728 -37.790929560333915, 144.9198250535963 -37.791105767406606, 144.91977016662455 -37.79113984453108, 144.91944889548407 -37.7913410127786, 144.91917706144244 -37.791509768807316, 144.9185402374193 -37.791891036287566, 144.91812081544134 -37.79213088001344, 144.91505101069168 -37.794040842717195, 144.91498625207183 -37.79408113208127)))",Kensington,29,2819,1343515
2016,566,"MULTIPOLYGON (((144.92334526565574 -37.79042569603925, 144.92308847745116 -37.790167601952795, 144.92278947898666 -37.789867080861775, 144.9228429404697 -37.78983358184027, 144.92280072960733 -37.78979115537845, 144.9225967081085 -37.78958609314497, 144.92276511239285 -37.789480572186555, 144.92329721536095 -37.78952705472824, 144.92352441559984 -37.7897639961273, 144.92382392811223 -37.790076347843275, 144.9238535290464 -37.79010721849158, 144.92334526565574 -37.79042569603925)))",Kensington,0,0,11123
2016,565,"MULTIPOLYGON (((144.92405692211875 -37.79031932820425, 144.92424951540286 -37.790520174503854, 144.9241062383415 -37.7906117559477, 144.92412936360498 -37.79063454510923, 144.92320597954955 -37.79122474165332, 144.92317508462247 -37.7912069033229, 144.92317525035037 -37.790882880384814, 144.92405692211875 -37.79031932820425)))",Kensington,0,0,5827
2016,549,"MULTIPOLYGON (((144.92320597954955 -37.79122474165332, 144.92412936360498 -37.79063454510923, 144.9241062383415 -37.7906117559477, 144.92424951540286 -37.790520174503854, 144.92475618251726 -37.791048544534526, 144.92423193154724 -37.79135217845219, 144.92423867748244 -37.791359259819, 144.92395873207332 -37.791520681880094, 144.92395242639748 -37.7915140597463, 144.9237153178236 -37.79165138557916, 144.92335372088053 -37.79128357829151, 144.9232648868231 -37.79128278234153, 144.92320597954955 -37.79122474165332)))",Kensington,2,0,6661
2016,550,"MULTIPOLYGON (((144.92288101842126 -37.79193616522723, 144.92324565016492 -37.791725917673546, 144.92341993635065 -37.79191626823058, 144.9230553029796 -37.79212651628472, 144.92304315787047 -37.79211325130686, 144.92274924534402 -37.79228272028291, 144.92306345991062 -37.792625898306845, 144.92258865458624 -37.79289985587015, 144.92223056218538 -37.79251663837769, 144.92300411765976 -37.792070612283226, 144.92288101842126 -37.79193616522723)))",Kensington,3,0,2940
2016,552,"MULTIPOLYGON (((144.92189039743468 -37.79215260131797, 144.92223056218538 -37.79251663837769, 144.92258865458624 -37.79289985587015, 144.92135807999668 -37.79360986388916, 144.92069231912862 -37.79285198877782, 144.92076344406865 -37.792807052225974, 144.92113685147675 -37.79257113327584, 144.92124137510052 -37.792562663471244, 144.92189039743468 -37.79215260131797)))",Kensington,0,0,12397
2016,553,"MULTIPOLYGON (((144.9209454581005 -37.79384792986097, 144.9199708831216 -37.79440956717652, 144.91968716423702 -37.7940990141148, 144.92008701423424 -37.79386897819779, 144.92009696035416 -37.79372971814701, 144.92016565788276 -37.79327084679119, 144.9201678279515 -37.79325635370843, 144.92031224876945 -37.7932699678566, 144.92031308716554 -37.793264368357, 144.92034281857926 -37.7932455848642, 144.9203369244058 -37.79324502929143, 144.92024054490486 -37.793148963700894, 144.92062786701558 -37.792904213735255, 144.92062119296804 -37.792896925263804, 144.92069231912862 -37.79285198877782, 144.92135807999668 -37.79360986388916, 144.9209454581005 -37.79384792986097)))",Kensington,1,0,10857
2016,544,"MULTIPOLYGON (((144.9214704613651 -37.794136634491544, 144.9203870541548 -37.7947615433417, 144.92007317402295 -37.7947333771295, 144.92007936402962 -37.79468464021005, 144.92007844373643 -37.7946356623617, 144.9200704266996 -37.79458709447034, 144.92005541637351 -37.79453958089775, 144.92003361534177 -37.7944937542377, 144.92000531202385 -37.79445022336619, 144.9199708831216 -37.79440956717652, 144.9209454581005 -37.79384792986097, 144.9214704613651 -37.794136634491544)))",Kensington,0,0,5624
2016,535,"MULTIPOLYGON (((144.92420460314187 -37.79377125492912, 144.9242079742737 -37.79377017887143, 144.92449053756488 -37.79406658671352, 144.92374275788214 -37.79449552280274, 144.92370625181314 -37.79451636675064, 144.9236632070675 -37.79454113265831, 144.9236262855353 -37.79450072374518, 144.92360250208122 -37.794497715340306, 144.92349440589877 -37.79455990891814, 144.92337560417874 -37.79470616066087, 144.9230561868621 -37.79488993538735, 144.9227982016335 -37.79503836469999, 144.92274029534138 -37.795067788528684, 144.92267853692326 -37.795091778796944, 144.92261373242934 -37.79511002078958, 144.92254672890166 -37.795122277115695, 144.92247840075203 -37.795128387468715, 144.92240964055406 -37.795128272969976, 144.9223413454717 -37.795121934126996, 144.92227440696647 -37.795109453355494, 144.9222097005807 -37.79509099479898, 144.92214807017152 -37.79506679954454, 144.92209032006534 -37.79503718187943, 144.92202303826747 -37.79500234582904, 144.92195150153032 -37.79497333643907, 144.92187650822854 -37.794950476892176, 144.921798893889 -37.79493402073679, 144.92171952546582 -37.7949241535888, 144.92163928794747 -37.79492098478485, 144.92155907749702 -37.79492454906389, 144.92147978778172 -37.794934808128204, 144.92138561558684 -37.7948323074901, 144.921913538608 -37.794530978435645, 144.9219666602332 -37.794448873642274, 144.92329692382782 -37.793684289580284, 144.92366065392633 -37.79408743269871, 144.92419335415482 -37.79377484698492, 144.92420460314187 -37.79377125492912)))",Kensington,1,0,21451
2016,546,"MULTIPOLYGON (((144.92306783456596 -37.79262337377063, 144.9235579936913 -37.792340553344616, 144.92428986120214 -37.793113566671536, 144.92383834386723 -37.79337309290951, 144.92378114782588 -37.79340596867559, 144.92342880054997 -37.79301940184692, 144.92306783456596 -37.79262337377063)))",Kensington,0,0,4418
2016,548,"MULTIPOLYGON (((144.92306345991062 -37.792625898306845, 144.92274924534402 -37.79228272028291, 144.92304315787047 -37.79211325130686, 144.9230553029796 -37.79212651628472, 144.92341993635065 -37.79191626823058, 144.92324565016492 -37.791725917673546, 144.92288101842126 -37.79193616522723, 144.9226435900383 -37.79167684900142, 144.9232648868231 -37.79128278234153, 144.92335372088053 -37.79128357829151, 144.9237153178236 -37.79165138557916, 144.92395242639748 -37.7915140597463, 144.92395873207332 -37.791520681880094, 144.92423867748244 -37.791359259819, 144.92423193154724 -37.79135217845219, 144.92475618251726 -37.791048544534526, 144.9249141815272 -37.79121330998332, 144.92512877900373 -37.79143709624919, 144.9235579936913 -37.792340553344616, 144.92306783456596 -37.79262337377063, 144.92306345991062 -37.792625898306845)))",Kensington,0,0,16239
2016,547,"MULTIPOLYGON (((144.9235579936913 -37.792340553344616, 144.92512877900373 -37.79143709624919, 144.92586280149072 -37.79220253564742, 144.92428986120214 -37.793113566671536, 144.9235579936913 -37.792340553344616)))",Kensington,2,18,15984
2016,533,"MULTIPOLYGON (((144.92449053756488 -37.79406658671352, 144.9242079742737 -37.79377017887143, 144.92420460314187 -37.79377125492912, 144.92383834386723 -37.79337309290951, 144.92428986120214 -37.793113566671536, 144.92586280149072 -37.79220253564742, 144.92593992423002 -37.792282957457715, 144.92652900915743 -37.792897240253765, 144.92449053756488 -37.79406658671352)))",Kensington,0,0,18587
2016,532,"MULTIPOLYGON (((144.92449053756488 -37.79406658671352, 144.92652900915743 -37.792897240253765, 144.927104077714 -37.793496892522455, 144.92432578216685 -37.79509971286199, 144.92374275788214 -37.79449552280274, 144.92449053756488 -37.79406658671352)))",Kensington,0,0,19185
2016,526,"MULTIPOLYGON (((144.9249207108328 -37.7957181005598, 144.92437064881005 -37.795146349016186, 144.92432578216685 -37.79509971286199, 144.927104077714 -37.793496892522455, 144.92769614347768 -37.794114258110966, 144.92769758574053 -37.794115761414474, 144.92627885026405 -37.79493443116377, 144.9249207108328 -37.7957181005598)))",Kensington,1,2,19123
2016,525,"MULTIPOLYGON (((144.9268035768401 -37.7955046366219, 144.92627885026405 -37.79493443116377, 144.92769758574053 -37.794115761414474, 144.92775335119882 -37.79417390952777, 144.92883177428348 -37.794296309290495, 144.928873352097 -37.79430102820599, 144.9268035768401 -37.7955046366219)))",Kensington,3,13,10735
2016,523,"MULTIPOLYGON (((144.9273067878953 -37.79605145235548, 144.9300788226933 -37.79443783472173, 144.93038860085656 -37.79447298900899, 144.93048102494404 -37.79448327800241, 144.93055859944238 -37.79494622153224, 144.9277747353466 -37.79657877490708, 144.9273067878953 -37.79605145235548)))",Kensington,6,57,21235
2016,524,"MULTIPOLYGON (((144.9273067878953 -37.79605145235548, 144.9268035768401 -37.7955046366219, 144.928873352097 -37.79430102820599, 144.9300788226933 -37.79443783472173, 144.9273067878953 -37.79605145235548)))",Kensington,11,88,15692
2016,522,"MULTIPOLYGON (((144.9306507932916 -37.79549640407015, 144.92812634985114 -37.79697499739067, 144.9277747353466 -37.79657877490708, 144.93055859944238 -37.79494622153224, 144.9306507932916 -37.79549640407015)))",Kensington,0,0,11542
2016,521,"MULTIPOLYGON (((144.93093420923026 -37.79642192108129, 144.92878341159545 -37.79768076350749, 144.92812634985114 -37.79697499739067, 144.9306507932916 -37.79549640407015, 144.93093420923026 -37.79642192108129)))",Kensington,0,0,17740
2016,515,"MULTIPOLYGON (((144.93087026113693 -37.79871297287633, 144.92947435340525 -37.79841971174462, 144.92942092889206 -37.798365951047586, 144.9305286433053 -37.79771613351872, 144.93087026113693 -37.79871297287633)))",Kensington,0,0,3983
2016,514,"MULTIPOLYGON (((144.93131101004434 -37.797257139208746, 144.9318758805818 -37.79892422777487, 144.93087026113693 -37.79871297287633, 144.9305286433053 -37.79771613351872, 144.93131101004434 -37.797257139208746)))",Kensington,0,0,8101
2016,516,"MULTIPOLYGON (((144.93131101004434 -37.797257139208746, 144.9305286433053 -37.79771613351872, 144.92942092889206 -37.798365951047586, 144.92878341159545 -37.79768076350749, 144.93093420923026 -37.79642192108129, 144.9311587785366 -37.796832393081125, 144.93131101004434 -37.797257139208746)))",Kensington,0,0,15412
2016,517,"MULTIPOLYGON (((144.92772075880544 -37.799362027912636, 144.9270811229242 -37.798672342256125, 144.92878341159545 -37.79768076350749, 144.92942092889206 -37.798365951047586, 144.92772075880544 -37.799362027912636)))",Kensington,0,0,13271
2016,518,"MULTIPOLYGON (((144.92620530144342 -37.799706612658575, 144.92594555985028 -37.79933279094063, 144.9270811229242 -37.798672342256125, 144.92772075880544 -37.799362027912636, 144.92694422089727 -37.79981697652171, 144.92620530144342 -37.799706612658575)))",Kensington,0,0,6239
2016,520,"MULTIPOLYGON (((144.9270811229242 -37.798672342256125, 144.92454946463553 -37.79593231063842, 144.9249207108328 -37.7957181005598, 144.92627885026405 -37.79493443116377, 144.9268035768401 -37.7955046366219, 144.9273067878953 -37.79605145235548, 144.9277747353466 -37.79657877490708, 144.92812634985114 -37.79697499739067, 144.92878341159545 -37.79768076350749, 144.9270811229242 -37.798672342256125)))",Kensington,3,12,132578
2016,527,"MULTIPOLYGON (((144.92437064881005 -37.795146349016186, 144.9249207108328 -37.7957181005598, 144.92454946463553 -37.79593231063842, 144.92204609229574 -37.79737170511422, 144.92145617608398 -37.79674523871875, 144.92323407724996 -37.79572237404393, 144.9239354214176 -37.79531885959955, 144.92398444746206 -37.795368551204184, 144.92437064881005 -37.795146349016186)))",Kensington,1,0,21573
2016,501,"MULTIPOLYGON (((144.91968219258516 -37.79873211315835, 144.91486147239775 -37.80151781695128, 144.91334942210807 -37.80135209469358, 144.91301788935917 -37.801303553650996, 144.9127216539329 -37.8011727837217, 144.91216015156783 -37.80109702178379, 144.91133674625598 -37.80101280201331, 144.91113595542743 -37.80099957000692, 144.91020605948717 -37.80093601501433, 144.91038787497132 -37.80066101597022, 144.9107060150775 -37.80031591639901, 144.9109686703598 -37.800093624508385, 144.91137336560647 -37.799841429941715, 144.91174602246187 -37.79967119319733, 144.91219550754872 -37.7995435819774, 144.91266043245741 -37.79953142041292, 144.91302317076753 -37.799574644287596, 144.91326758045815 -37.79963841402631, 144.9134573798657 -37.79974084013714, 144.91380796943665 -37.799962161005574, 144.91421325258176 -37.80014199364402, 144.91461427120626 -37.800219854902316, 144.91492550659348 -37.800191401858655, 144.91523996761805 -37.80003828754314, 144.91562427056277 -37.799763453727806, 144.915967555714 -37.79941677139518, 144.91620536530155 -37.79912227390337, 144.91638757801135 -37.798764205862085, 144.91650533274205 -37.798396144893104, 144.91651640617386 -37.79826982626448, 144.91968219258516 -37.79873211315835)))",West Melbourne (Industrial),17,629,73206
2016,512,"MULTIPOLYGON (((144.93334227214092 -37.79566603048182, 144.9334966951854 -37.79482408419115, 144.93474466472918 -37.79496582704314, 144.93489733292668 -37.794974804375684, 144.93496382857828 -37.79497871447194, 144.93521115998018 -37.79500783436751, 144.93518032189448 -37.795429139739184, 144.93517970479002 -37.79546264089158, 144.93517117691758 -37.7957764127586, 144.93517502172205 -37.79587843633261, 144.93334227214092 -37.79566603048182)))",Kensington,3,118,19062
2016,507,"MULTIPOLYGON (((144.93517502172205 -37.79587843633261, 144.93517117691758 -37.7957764127586, 144.93517970479002 -37.79546264089158, 144.93518032189448 -37.795429139739184, 144.93521115998018 -37.79500783436751, 144.9352723026539 -37.79501503344548, 144.93547602981658 -37.79503901939819, 144.93545844281078 -37.795137422133216, 144.93544132452283 -37.79536155232385, 144.93543243690146 -37.79558598360073, 144.9354317899031 -37.79581052419096, 144.93543938089803 -37.796034985704004, 144.93545520622186 -37.796259176124785, 144.9354792508086 -37.79648290503898, 144.93551149611142 -37.79670598467305, 144.93555191346664 -37.79692822346978, 144.9356004683836 -37.79714943517516, 144.93565712076975 -37.7973694307318, 144.93600529009402 -37.79862792132451, 144.93615850075702 -37.79853600034489, 144.93619402141263 -37.798766357367164, 144.9361582823346 -37.79900931838206, 144.936076021861 -37.7993101773291, 144.93618871834033 -37.799322552868, 144.9362700807088 -37.79902497459341, 144.93632118976356 -37.79947428183509, 144.93629950237414 -37.79947190658046, 144.93611004165945 -37.79945116115229, 144.93576998890825 -37.79941392567021, 144.93518412604243 -37.7993497708271, 144.9350710211627 -37.79930382204431, 144.93580972830367 -37.79885810945945, 144.93570535143047 -37.79849300217811, 144.93469609456184 -37.79837812644686, 144.9343795810548 -37.79750390195872, 144.93405474380134 -37.796605893675085, 144.93525341336505 -37.796742687860814, 144.9352027915953 -37.79631204472474, 144.9351998824619 -37.796276504573854, 144.93517799747676 -37.79595742597195, 144.93517502172205 -37.79587843633261)))",Kensington,12,179,26475
2016,320,"MULTIPOLYGON (((144.9399639161261 -37.796378283020786, 144.93903858466493 -37.795535214400445, 144.93892826208096 -37.795434714041136, 144.93943388642464 -37.79549907175502, 144.94009337358813 -37.795572064649974, 144.94009557630503 -37.79557269434963, 144.94015002478574 -37.79558825116497, 144.93998498628636 -37.79639749335931, 144.9399639161261 -37.796378283020786)))",North Melbourne,1,0,1762
2016,322,"MULTIPOLYGON (((144.9399639161261 -37.796378283020786, 144.93998498628636 -37.79639749335931, 144.94135533050445 -37.797646909186895, 144.94077371110532 -37.79804290262336, 144.9393515599602 -37.79674699219432, 144.9399639161261 -37.796378283020786)))",North Melbourne,4,63,9137
